1067464;2455637;1;(archive sound) (voice) (uncredited);0;1
1067472;1675868;1448982;null;21;1
1067472;1719945;1448986;null;18;1
1068081;1825152;1449646;null;8;1
1068081;2054383;374074;null;16;1
1068199;2420059;0;null;0;1
1068228;1741431;0;null;0;1
1068333;1810712;0;null;31;1
1068333;1924149;1449858;null;3;1
1068343;1859519;0;(as Pajarito);0;1
1068343;1988027;0;(as Pajarito);134;1
1068343;2407163;0;null;0;1
1068343;2425252;39379;null;0;1
1068345;1797752;65031;null;49;1
1068345;1997068;0;null;25;1
1068345;2003297;0;null;0;1
1068345;2207750;2856;null;18;1
1068345;196445;0;null;0;1
1068362;1986567;447327;null;7;1
1068365;2039438;10956;(as El Maestro Reverendo);20;1
1068368;1620461;0;null;13;1
1068368;2421017;3052;(as J. Muñoz Badía);17;1
1068372;2062387;25949;null;0;1
1068378;1634589;0;null;0;1
1068378;290618;0;(1997);0;1
1068378;806425;1;(2002-);0;1
1068387;1996050;1;(uncredited);0;1
1068387;2154920;65982;null;15;1
1068392;1743609;0;null;16;1
1068398;2420441;1;null;5;1
1068400;77581;1449899;null;0;1
1068422;2379792;0;null;24;1
1068435;2284983;0;null;27;1
1068440;1711142;1449929;null;5;1
1068440;1812569;25693;null;7;1
1068440;1994022;1449941;null;11;1
1068440;2466380;0;null;0;1
1068445;1647329;368;(as José María Muñoz);3;1
1068445;1738835;13873;null;5;1
1068445;1809992;455935;null;3;1
1068445;1814773;0;(uncredited);0;1
1068445;1822884;42012;null;26;1
1068445;1988318;0;null;4;1
1068445;2039613;0;null;0;1
1068445;2065098;916;null;5;1
1068445;2233175;0;null;0;1
1068445;2244680;0;null;0;1
1068445;2396782;5851;null;14;1
1068445;2466301;0;null;5;1
1068445;212916;0;null;0;1
1068445;785957;0;null;0;1
1068451;2002156;411239;null;64;1
1068451;2050310;0;null;22;1
1068455;1993919;126971;null;32;1
1068456;1991499;770;(as Parchis) (also as David);3;1
1068456;1992843;770;(as Los Parchís);4;1
1068456;1997420;770;(as Parchís);3;1
1068456;2003221;770;(as Los Parchís);3;1
1068456;2003556;770;(as Los Parchís);3;1
1068456;2138463;770;(as Parchís);1;1
1068456;2264140;770;null;0;1
1068462;839294;1449963;(episode 5);0;1
1068464;1812074;563717;null;0;1
1068477;1996264;1449982;null;0;1
1068481;1749107;0;null;0;1
1068482;2169350;646;null;8;1
1068483;2394263;916;null;8;1
1068494;1904631;1449996;null;44;1
1068515;1946971;0;null;0;1
1068539;855768;21485;(voice);0;1
1068542;2061644;0;null;0;1
1068543;1878518;648224;null;16;1
1068555;2005222;119045;(as Jose Muñoz);23;1
1068560;105423;1;null;0;1
1068561;1811136;0;(as José L. Muñoz);38;1
1068561;1839956;0;null;0;1
1068564;2172611;372379;null;0;1
1068565;1832553;1778;null;4;1
1068565;1990866;0;null;3;1
1068565;2244680;1785;null;0;1
1068565;785957;0;null;0;1
1068566;1644309;1450044;null;6;1
1068569;1876780;1450048;(voice) (as Cruz y Raya);3;1
1068569;1876780;12535;(voice) (as Cruz y Raya);3;1
1068569;1876780;24857;(voice) (as Cruz y Raya);3;1
1068569;1876780;5621;(voice) (as Cruz y Raya);3;1
1068569;1876780;35615;(voice) (as Cruz y Raya);3;1
1068569;2096778;0;null;0;1
1068569;2100772;1674;(as Cruz y Raya: opening credits);1;1
1068569;93233;0;null;0;1
1068569;814843;177;(as Cruz y raya);0;1
1068569;1468124;0;(as Cruz y Raya);0;1
1068569;1510399;1;(1987);0;1
1068595;1815579;0;null;9;1
1068610;2203025;1450070;null;0;1
1068630;2379792;0;null;20;1
1068633;2273702;0;null;0;1
1068634;573533;1;null;0;1
1068635;1814290;10426;null;12;1
1068635;1999419;0;null;19;1
1068649;1739348;1450121;null;48;1
1068657;1656681;0;null;0;1
1068657;1747357;0;(as Pep Muñoz);0;1
1068657;1792713;1450125;null;0;1
1068657;1983556;1450127;(as Pep Muñoz);0;1
1068657;1988007;0;null;0;1
1068657;2076797;0;null;0;1
1068657;2100790;25003;null;9;1
1068657;495068;0;null;0;1
1068657;917466;1450129;null;0;1
1068677;2465584;1;(as Padre Salvador Muñoz Iglesias);13;1
1068700;968080;50;(2006-2009);0;1
1068705;2104400;1778;null;0;1
1068706;2015378;0;null;0;1
1068708;1810472;10426;null;27;1
1068715;1688568;0;null;0;1
1068725;1814577;0;null;7;1
1069721;1941512;0;null;24;1
1070110;1027160;1;null;0;1
1070112;288097;0;null;0;1
1070131;1600066;170163;null;16;1
1070134;1622002;42051;null;0;1
1070149;1652969;0;(as Francisco Marquez);48;1
1070149;1669543;1451727;null;25;1
1070152;2418880;0;null;12;1
1070171;1600066;26808;null;6;1
1070171;1646782;0;null;0;1
1070171;1815903;25652;null;1;1
1070171;1847407;943383;null;32;1
1070171;2384467;0;null;20;1
1070174;1924158;1451743;null;24;1
1070179;1792795;25839;null;17;1
1070185;1847407;0;null;45;1
1070197;1735971;7295;null;9;1
1070201;1999419;0;null;21;1
1070273;975351;219;null;1;1
1070279;1812096;0;null;0;1
1070279;1812840;0;null;0;1
1070279;2050638;0;null;8;1
1070279;2391561;1261669;null;0;1
1070790;818384;35687;null;22;1
1070805;1728213;0;null;0;1
1070824;1861776;0;null;56;1
1070824;1881572;114868;null;32;1
1070824;2184916;0;null;0;1
1070827;2003876;0;(as Federico Mendez);35;1
1070828;1992843;1452614;null;0;1
1070833;1813742;0;null;0;1
1070833;2425272;0;null;0;1
1070842;1903670;5851;null;7;1
1070847;495031;177;(1985);0;1
1070859;1993630;10426;null;39;1
1070863;1988013;34844;null;0;1
1070917;1741216;235648;null;4;1
1071088;1709262;0;null;0;1
1071277;851271;1453114;(episode 2) (1992);0;1
1071478;1827932;76890;null;5;1
1071501;1812840;0;null;0;1
1071502;2465584;1;null;12;1
1071510;1788553;1453358;null;9;1
1071688;1827932;263702;null;11;1
1071688;1923367;1453624;null;26;1
1071824;2002156;33918;null;14;1
1072151;751431;1454481;null;7;1
1072192;1987789;1913;null;4;1
1072291;1626547;52409;null;12;1
1072291;1813346;0;null;0;1
1072291;1814486;1454711;(segment "Competició");11;1
1072291;1943230;1253401;null;2;1
1072291;1997218;1454714;null;11;1
1072291;2033140;70305;null;6;1
1072291;2076797;0;null;0;1
1072291;2404225;577744;null;0;1
1072350;2452911;581256;null;10;1
1072664;2249658;10426;null;57;1
1072763;2051001;1336;null;12;1
1072894;1653162;0;null;16;1
1072894;2054035;0;null;0;1
1072894;2085738;10373;null;0;1
1072897;2018952;155393;null;19;1
1072898;810978;157775;null;7;1
1072899;322406;1;null;0;1
1072907;2404314;25234;null;0;1
1072912;1986260;0;null;0;1
1072915;1958748;0;null;6;1
1073124;2139204;0;null;0;1
1073239;1941512;0;null;26;1
1073492;731506;1455757;(voice: Japanese version);0;1
1074096;2216937;1456727;null;6;1
1074435;2282191;1457120;(voice) (uncredited);0;1
1074446;1615794;1457127;null;0;1
1074446;1861776;0;null;31;1
1074446;2032703;7558;null;3;1
1074446;2112282;12419;null;3;1
1074506;1901318;33656;null;1;1
1076808;1994333;1674;null;0;1
1076859;1992268;0;null;14;1
1077056;2273791;5621;null;17;1
1077105;1707610;1460513;null;12;1
1077780;1703989;1581;(voice) (uncredited);0;1
1077780;2032333;147295;(voice) (as Rafael Alonso);1;1
1077780;790360;1461365;(voice);1;1
1077783;1614898;26013;null;0;1
1077783;2224191;1461367;null;0;1
1077783;196409;0;null;0;1
1077783;839262;0;null;0;1
1077797;2101466;0;null;4;1
1077839;672553;48546;null;0;1
1078105;1863994;1461665;null;20;1
1078114;618992;57390;null;13;1
1078147;1635101;1461740;null;127;1
1078342;1810410;0;null;0;1
1078342;1832553;0;null;11;1
1078342;1883207;5851;null;5;1
1078342;1985985;3735;null;10;1
1078342;1989645;0;null;7;1
1078342;1993965;0;null;0;1
1078342;2033394;5851;null;3;1
1078342;2247818;1462041;null;17;1
1078342;2465768;1462042;null;4;1
1078354;2211368;10595;null;7;1
1078354;1461586;1462049;(1990-1991);0;1
1078474;409567;56029;null;0;1
1078476;432537;177;null;0;1
1078478;2236529;0;null;10;1
1078528;1648807;1564;null;6;1
1078528;1703989;300119;null;8;1
1078528;1729940;1564;null;3;1
1078528;1737056;57574;null;2;1
1078528;1749114;0;null;0;1
1078528;1790558;4295;(as Paul Naschi);11;1
1078528;1810394;1462202;null;1;1
1078528;1810394;1462203;null;1;1
1078528;1810394;97270;null;1;1
1078528;1810394;71393;null;1;1
1078528;1810394;917477;null;1;1
1078528;1810394;1462204;null;1;1
1078528;1810394;187994;null;1;1
1078528;1810394;20631;null;1;1
1078528;1810779;25250;null;1;1
1078528;1810923;1243758;null;1;1
1078528;1812372;2325;null;1;1
1078528;1812991;1462209;null;3;1
1078528;1815050;1462201;null;1;1
1078528;1815050;33855;null;1;1
1078528;1815952;2017;null;3;1
1078528;1816381;0;null;0;1
1078528;1816488;0;null;10;1
1078528;1816494;1462215;null;1;1
1078528;1830767;1462216;null;1;1
1078528;1936061;1462217;null;1;1
1078528;1936061;23078;null;1;1
1078528;1986558;1462221;(as Paúl Naschy);1;1
1078528;1986558;1462213;(as Paúl Naschy);1;1
1078528;1989225;20217;null;2;1
1078528;1991692;1462225;null;0;1
1078528;1993001;1462201;null;1;1
1078528;1994499;1462226;null;1;1
1078528;2005188;1417;null;1;1
1078528;2005188;1462205;null;1;1
1078528;2022459;1462201;null;1;1
1078528;2032699;1462234;null;1;1
1078528;2033399;0;null;0;1
1078528;2043949;9262;null;2;1
1078528;2064984;8035;null;7;1
1078528;2072069;82931;null;9;1
1078528;2077536;801774;null;3;1
1078528;2082722;13332;null;2;1
1078528;2126530;1462236;null;1;1
1078528;2143307;0;null;0;1
1078528;2147864;0;null;3;1
1078528;2217238;5851;null;0;1
1078528;2254729;0;null;0;1
1078528;2384511;1462240;null;0;1
1078528;2467996;371521;null;18;1
1078542;1675802;20374;null;23;1
1078582;1606820;2178;(as Zé Nascimento);6;1
1078582;1735624;1132;null;27;1
1078582;1872873;1462262;null;11;1
1079199;1626356;0;(uncredited);0;1
1079200;1626356;136649;null;13;1
1079266;2197999;1462772;null;8;1
1079516;2240570;1430;null;24;1
1079536;1815667;1478;null;7;1
1080046;1901318;8383;null;12;1
1080235;2387870;1036383;(as Nicky Naude);29;1
1080366;2194925;58769;null;18;1
1080471;2465768;3639;null;15;1
1080594;1903670;1464440;null;35;1
1080600;1825147;0;null;0;1
1080679;1703989;1581;(as Regaliz);1;1
1080679;1992843;1581;(as Regaliz);0;1
1080679;1996495;1581;(as Regaliz) (also as Eduardo);1;1
1080679;2264140;1581;null;0;1
1080685;2452771;0;null;32;1
1080691;1814050;1464557;null;20;1
1080698;2033045;0;null;44;1
1080707;1924158;714711;null;15;1
1080709;1635958;12990;null;9;1
1080710;1714873;61357;null;29;1
1080710;1810173;155179;null;24;1
1080741;1729940;10338;(Policeman);11;1
1080754;1651046;1464605;null;17;1
1080754;1813480;10307;null;0;1
1080754;1989677;0;null;0;1
1080754;2051030;4152;null;10;1
1080754;2106949;1464606;null;4;1
1080754;2126537;0;null;14;1
1080755;1991504;13332;null;12;1
1080761;1826735;0;null;14;1
1080761;2056145;78970;(as Àlex Navarro);26;1
1080774;1814520;1464614;null;21;1
1080774;410048;110862;null;32;1
1080783;2078130;1464619;null;16;1
1080803;1815050;0;null;21;1
1080803;1984530;0;null;0;1
1080803;1991783;35611;null;25;1
1080803;2391561;35618;null;0;1
1080803;196409;0;null;0;1
1080825;282464;177;null;0;1
1080825;980128;1;null;0;1
1080859;2274694;228967;null;0;1
1080864;1749085;0;null;36;1
1080864;1812923;12618;null;22;1
1080864;1813469;87395;null;0;1
1080864;1814581;1464680;null;0;1
1080864;1883207;916;null;8;1
1080864;1947455;0;null;8;1
1080864;1987431;0;null;0;1
1080864;1989555;0;null;0;1
1080864;1990837;1464681;null;0;1
1080864;1991141;4311;null;6;1
1080864;2022146;47269;null;39;1
1080864;2039616;826033;null;10;1
1080864;2104391;0;null;0;1
1080864;2108657;0;null;9;1
1080864;2140268;0;null;11;1
1080864;2150770;0;null;20;1
1080864;2421012;56659;null;18;1
1080875;1716149;55085;null;23;1
1080875;1992569;0;null;42;1
1080875;2003704;0;null;8;1
1080875;2104391;0;null;25;1
1080875;2140193;0;null;10;1
1080882;1892099;7666;(uncredited);0;1
1080888;1811290;25519;null;7;1
1080893;1648824;1464696;null;27;1
1080893;1727270;0;null;8;1
1080893;2003345;0;null;29;1
1080893;2147043;13885;null;6;1
1080893;2455785;567677;null;0;1
1080893;431797;0;null;0;1
1080910;1814208;0;null;0;1
1080913;1667860;0;null;8;1
1080920;1815445;0;null;13;1
1080927;2032961;0;(voice);0;1
1080945;1656695;5481;null;4;1
1080945;1698224;0;(as Joaquin Navarro);9;1
1080945;1708340;57280;null;7;1
1080945;2169819;5828;null;7;1
1080945;2233175;1266;null;0;1
1080945;2465498;0;(as Joaquin Navarro);24;1
1080946;1813218;8863;(uncredited);0;1
1080968;2050310;0;null;19;1
1080968;2211368;12701;null;20;1
1080971;1812923;405911;null;37;1
1080971;2201797;0;null;17;1
1080972;1665316;12419;null;23;1
1080972;1675993;1464750;null;0;1
1080972;1716828;1;null;0;1
1080972;1787122;0;null;2;1
1080972;1810207;1464751;(as José A. Navarro);14;1
1080972;1810455;1464752;null;17;1
1080972;1812923;0;null;0;1
1080972;1813247;1464753;null;16;1
1080972;1814444;1464754;null;28;1
1080972;1815851;1464755;null;12;1
1080972;1826393;0;null;0;1
1080972;1878177;1464756;null;15;1
1080972;1898312;0;null;71;1
1080972;1999316;1464758;null;8;1
1080972;2003415;25430;null;24;1
1080972;2029784;0;(as José A. Navarro);0;1
1080972;2083038;10468;null;14;1
1080972;2091722;22473;(as Jose Antonio Navarro);22;1
1080972;2101466;0;null;1;1
1080972;2384512;0;(as Jose Antonio Navarro);17;1
1080972;2396782;1464759;(as José A. Navarro);22;1
1080972;2406998;87880;null;22;1
1080972;2453008;90106;null;6;1
1080972;2465719;562946;null;0;1
1080972;2466301;0;null;13;1
1080972;196464;0;null;0;1
1080977;1873095;39381;null;0;1
1080980;2379768;0;null;0;1
1080993;1580248;1;(2000);0;1
1080997;1607348;103167;null;6;1
1080997;1625502;1464786;null;23;1
1080997;1627898;1464787;null;18;1
1080997;1712351;0;null;0;1
1080997;1712384;251944;null;7;1
1080997;1747305;1464789;null;14;1
1080997;1749085;156179;null;8;1
1080997;1749109;133913;null;5;1
1080997;1749292;24910;null;13;1
1080997;1811546;1464790;null;16;1
1080997;1811552;10336;null;16;1
1080997;1812081;1464791;null;2;1
1080997;1812086;1464792;null;6;1
1080997;1812768;1464793;null;2;1
1080997;1814292;347;null;12;1
1080997;1814671;1464794;null;6;1
1080997;1815177;1464795;null;3;1
1080997;1816532;0;null;5;1
1080997;1825554;38378;null;32;1
1080997;1826744;7092;null;0;1
1080997;1826759;1464799;null;20;1
1080997;1826772;1213;null;13;1
1080997;1955516;1464800;null;6;1
1080997;1988427;1464801;null;5;1
1080997;1992545;77357;null;20;1
1080997;1993289;1464802;null;7;1
1080997;1994071;0;null;10;1
1080997;2032477;157790;null;2;1
1080997;2032575;12630;null;2;1
1080997;2032622;1464803;null;15;1
1080997;2033333;7298;null;2;1
1080997;2033484;10373;null;18;1
1080997;2056910;0;(uncredited);0;1
1080997;2105727;12608;null;56;1
1080997;2174922;1464804;null;12;1
1080997;2262961;0;null;0;1
1080997;2384490;1464806;(Nº 3);12;1
1080997;2418809;54979;null;2;1
1080997;2465448;59351;null;19;1
1080997;2465498;0;null;3;1
1080997;2465516;1464809;null;18;1
1080997;410442;0;(1994);0;1
1080997;921412;177;(1989);0;1
1080997;1468124;0;null;0;1
1081001;2050763;229601;null;14;1
1081003;1592156;7902;null;0;1
1081003;1648824;1464819;null;20;1
1081003;1681332;0;null;0;1
1081003;1723941;0;(as Julian Navarro);21;1
1081003;1727028;7296;null;5;1
1081003;1738761;5936;null;8;1
1081003;1749171;0;null;9;1
1081003;1810035;0;null;15;1
1081003;1811797;0;(as Julian Navarro);25;1
1081003;1811811;0;null;11;1
1081003;1811814;0;null;18;1
1081003;1811906;0;null;28;1
1081003;1814773;1464821;null;4;1
1081003;1815364;0;null;15;1
1081003;1815455;0;null;27;1
1081003;1825554;0;null;19;1
1081003;1853932;0;null;0;1
1081003;1864208;0;null;0;1
1081003;1927606;0;null;38;1
1081003;1989645;0;null;21;1
1081003;1989846;0;(as Julian Navarro);45;1
1081003;1991911;0;null;10;1
1081003;1999009;368;null;4;1
1081003;2056910;0;null;25;1
1081003;2065160;12630;null;10;1
1081003;2141787;0;(as Julian Navarro);22;1
1081003;2144999;0;null;9;1
1081003;2187688;9995;(Guest);40;1
1081003;2244674;625;null;26;1
1081003;2283756;0;null;0;1
1081003;2406756;0;null;5;1
1081003;2427001;0;null;18;1
1081003;2465388;1591;null;1;1
1081003;2465542;0;null;8;1
1081003;410048;360310;null;14;1
1081003;1200922;0;null;0;1
1081005;2223881;0;null;10;1
1081006;1762957;0;null;11;1
1081007;2110979;1;null;0;1
1081028;2022146;1464833;null;46;1
1081028;2460505;1464834;null;15;1
1081028;196454;783656;null;0;1
1081045;1986406;12742;null;0;1
1081077;1667860;0;null;2;1
1081077;1825546;475393;null;0;1
1081077;2002156;1464853;null;57;1
1081077;2104854;0;null;13;1
1081078;1619211;381942;null;13;1
1081078;1768620;1464855;(segment "Delirio 1");3;1
1081078;400977;50;null;1;1
1081078;437516;50;null;1;1
1081078;670797;50;null;1;1
1081088;1716149;74213;null;11;1
1081088;1891021;0;null;27;1
1081088;1988158;1464859;null;46;1
1081088;1988427;1464860;null;7;1
1081088;2058639;31945;null;7;1
1081088;2387806;1;(archive footage);0;1
1081088;2424983;0;null;0;1
1081088;2426478;1464864;null;0;1
1081100;2182199;36124;null;5;1
1081131;1811833;1464900;(segment "El gust");17;1
1081141;2403696;9730;null;16;1
1081163;2155050;53177;null;0;1
1081171;1619191;0;null;2;1
1081176;1619191;0;null;1;1
1081192;1754687;773827;(as Juan Manuel Navas);21;1
1081192;1754698;0;null;0;1
1081214;1815716;0;null;0;1
1081247;1987857;1465017;null;57;1
1081272;930599;50;null;0;1
1081370;2284796;1465091;null;22;1
1081413;1994419;179827;null;18;1
1081413;2100480;1408112;null;14;1
1081556;2144984;0;null;25;1
1081559;1622048;0;null;0;1
1081559;1622471;5851;null;7;1
1081559;1747305;1465397;null;15;1
1081559;1825355;3391;null;0;1
1081559;1920004;1465398;null;12;1
1081559;1946971;3473;null;0;1
1081559;2032629;0;null;6;1
1081559;2104391;1591;null;13;1
1081559;2220109;64291;null;2;1
1081559;431797;0;null;0;1
1081847;2116216;1;null;4;1
1081999;2387806;34223;(archive footage);0;1
1082199;1129852;0;(1990);0;1
1082200;1989480;0;null;18;1
1082269;1667860;0;null;7;1
1082269;1810455;1466063;null;50;1
1082269;1854612;0;null;0;1
1082269;2077467;0;null;12;1
1082641;1637871;56136;null;16;1
1082641;1657181;25867;(as Enrique Néant);9;1
1082641;1937095;1323143;null;24;1
1082641;2379203;65802;(as Kike Neant);0;1
1082641;2404387;355335;null;15;1
1082828;1637922;0;null;0;1
1082828;1994499;0;null;19;1
1082842;478573;1;null;0;1
1082843;423870;1;null;0;1
1082995;2143821;0;null;0;1
1082995;1229043;15312;null;20;1
1082995;1229044;15312;null;19;1
1082995;1229045;15312;null;20;1
1082995;1229046;15312;null;19;1
1082995;1229047;15312;null;20;1
1082995;1229048;15312;null;20;1
1082995;1229049;15312;null;18;1
1083209;2275972;1467053;(uncredited);0;1
1083495;2039542;0;(segment "John Boorman");0;1
1083752;1712352;1;(archive footage) (uncredited);0;1
1083757;2049427;1467731;null;19;1
1083835;1668381;0;null;10;1
1083856;1608156;0;null;9;1
1083861;2100771;0;null;0;1
1084050;2273702;0;null;0;1
1084455;1669508;102313;null;28;1
1084463;1714668;93499;null;38;1
1084862;1996495;0;null;51;1
1085157;378606;1469318;null;21;1
1085288;2460505;1469427;(voice);32;1
1086266;1814325;0;null;0;1
1086266;1826806;8004;null;13;1
1086348;2100480;12948;null;21;1
1086348;618839;393;null;0;1
1086441;1982036;3052;null;13;1
1086459;1851898;84378;null;0;1
1086606;2404550;1471101;null;9;1
1086608;2051619;1471113;null;6;1
1086809;2089958;1471278;null;15;1
1086809;2143770;633193;null;6;1
1086809;2168981;8009;null;0;1
1086913;2250391;1471380;null;38;1
1086949;1635958;4152;null;1;1
1086949;1730701;1471435;null;1;1
1086949;1924890;1471460;null;1;1
1086949;1927606;1471468;null;1;1
1087049;1812923;1471577;null;44;1
1087227;1941512;0;null;35;1
1087362;1857227;1564;null;0;1
1087362;2269737;1471845;(as Elbio Nessier);30;1
1087914;2393951;18987;null;2;1
1088264;2429828;1472706;null;28;1
1088900;1815854;1;null;4;1
1089014;1622283;10090;null;6;1
1089452;2183870;1473984;null;1;1
1089629;1613782;10515;(voice) (as Sacha Newley);14;1
1090387;193546;0;null;0;1
1090698;1703077;1475718;null;0;1
1090698;1718135;1368357;null;6;1
1090698;1739502;12804;null;15;1
1090698;1994453;0;null;6;1
1090698;2003876;0;null;39;1
1090698;2032959;122125;null;4;1
1091068;1977948;1476210;(uncredited);0;1
1091160;2005222;107097;null;9;1
1091275;1667044;0;null;21;1
1091443;2050370;652249;null;0;1
1092267;2418880;0;null;13;1
1093204;2167176;285156;null;1;1
1093586;1845203;1478433;null;11;1
1093824;847580;0;null;3;1
1094104;2466405;3660;null;0;1
1094356;2379685;0;null;16;1
1094356;2405182;0;null;31;1
1094367;1637417;11202;null;4;1
1094614;1817924;1174673;null;0;1
1095801;2003637;9756;null;17;1
1095801;2049427;1480461;null;10;1
1095815;1627898;0;null;16;1
1095815;1776635;0;null;26;1
1095815;1810113;92908;(as Paco Nieto);23;1
1095815;1810765;578;null;0;1
1095815;1812160;0;(as Paco Nieto);7;1
1095815;1813811;24357;(as Paco Nieto);11;1
1095815;1881843;0;null;0;1
1095815;1991911;0;(as Paco Nieto);18;1
1095815;2000186;0;(as Frank Nitty);15;1
1095815;2003469;0;null;8;1
1095815;2015714;0;(as Paco Nieto);12;1
1095815;2048628;0;(as Paco Nieto);6;1
1095815;2058639;180786;(as Paco Nieto);9;1
1095815;2064984;281023;(as Paco Nieto);15;1
1095815;2066904;0;null;17;1
1095815;2082722;0;(as Paco Nieto);6;1
1095815;2232303;3104;null;0;1
1095815;2384049;0;(as Paco Nieto);17;1
1095815;2384432;0;null;9;1
1095816;2219363;1778;(as Paco Nieto);0;1
1095816;2418880;0;(as Paco Nieto);11;1
1095817;2424983;0;null;0;1
1095822;1619748;0;null;0;1
1095823;2043943;0;null;13;1
1095830;1651046;0;null;27;1
1095830;1813495;83954;(voice) (uncredited);0;1
1095830;2104391;0;null;36;1
1095830;2183870;1480486;(voice);0;1
1095837;1599024;18225;(as George Grandson);3;1
1095837;1763622;1480489;null;13;1
1095837;1786933;0;null;0;1
1095842;1590598;46100;null;8;1
1095842;1607348;22122;null;15;1
1095842;1710388;1480499;null;9;1
1095842;1712351;0;null;0;1
1095842;1812991;0;(as Jose Nieto);6;1
1095842;1892099;0;(as Pepe Nieto);5;1
1095842;1901284;0;(as Jose Nieto);13;1
1095842;1987267;0;null;0;1
1095842;1995382;1480513;null;3;1
1095842;2110142;0;null;5;1
1095842;2143307;398370;null;8;1
1095842;2157476;35615;null;11;1
1095842;2387806;10376;(archive footage);0;1
1095842;2411115;0;null;4;1
1095843;1812372;0;(as Jose Nieto);6;1
1095843;2295743;3396;null;13;1
1095843;2396782;0;null;0;1
1095850;1997742;21578;null;0;1
1095866;1994053;0;null;17;1
1095866;2166842;10330;null;6;1
1095868;1741431;0;null;0;1
1095868;1223347;47232;(1990);0;1
1095869;1749641;1480540;null;45;1
1095869;1786362;1480541;null;17;1
1095872;2024207;0;null;42;1
1095875;1632469;1480545;null;2;1
1095875;1655349;368;null;2;1
1095875;1743428;1785;null;8;1
1095875;1803736;368745;(as Pepon Nieto);7;1
1095875;1812609;1778;null;5;1
1095875;1815851;104689;null;3;1
1095875;1986802;22352;null;7;1
1095875;2032489;77333;null;9;1
1095875;2039187;81452;null;1;1
1095875;2078130;648896;null;26;1
1095875;2089608;0;null;29;1
1095875;2144947;1480548;null;6;1
1095875;2145433;578;(as Pepon Nieto);2;1
1095875;2265155;10041;null;4;1
1095875;975352;1;null;0;1
1095876;2244635;12423;null;17;1
1095889;1864026;0;null;0;1
1095891;2405355;0;null;0;1
1095892;2243643;1480565;(as Iván Nieto Balboa);22;1
1095938;1735971;370538;(also as Pedro Nieva);20;1
1095938;1814528;1480636;null;10;1
1095938;1814529;1480636;(as Nieva Parola);15;1
1095938;1989698;54744;(as Nieva Parola);9;1
1095938;2038268;387668;(as Pedro Nieva);37;1
1095938;2129984;1480637;(as Nieva Parola);11;1
1095938;2435923;0;(as Pedro Parola);16;1
1095942;2078130;1480642;null;0;1
1095948;2277999;639;null;68;1
1095954;2405396;165730;null;20;1
1096519;1647723;272;null;19;1
1096587;2467988;4033;null;15;1
1097056;1031403;359787;null;12;1
1097141;1826519;112280;null;31;1
1097213;1941512;127881;(as S. Nikonenko);6;1
1097805;1813673;0;null;0;1
1097865;1825152;626786;null;5;1
1097909;1898312;0;null;74;1
1098262;2467988;4033;null;17;1
1098512;2379203;586735;null;0;1
1098674;2249658;1483528;null;30;1
1099025;2393951;1669;null;5;1
1099170;2075136;9637;null;27;1
1099172;1714943;0;null;6;1
1099553;354955;0;null;0;1
1099967;1708579;0;null;14;1
1100361;1739384;0;null;0;1
1100426;2048620;1485112;(as José María Noci);9;1
1100427;2048620;1485112;null;0;1
1100486;755099;1152996;null;0;1
1100500;1752072;1914;null;3;1
1100505;2038277;0;null;13;1
1100507;1659843;0;null;16;1
1100553;1646640;212861;null;16;1
1100613;2013052;1485283;null;30;1
1100804;2420059;0;null;0;1
1100945;1792739;1485560;null;22;1
1100960;2219433;1485565;null;11;1
1100963;1602094;5621;null;6;1
1100973;2273554;89503;null;0;1
1100975;1990808;578514;null;6;1
1100975;1996928;0;null;7;1
1100979;1762957;5615;null;18;1
1100986;1600066;1485598;null;21;1
1100986;1600066;166756;null;21;1
1100986;1937095;1485599;null;25;1
1100995;1810765;25840;null;0;1
1100995;1813480;1564;null;0;1
1100995;2219247;0;(voice);0;1
1100997;2428118;1485611;null;9;1
1101013;1644005;125627;null;111;1
1101020;1811741;1485647;null;2;1
1101061;1510616;0;null;0;1
1101124;2197946;1485798;null;1;1
1101124;2351992;585912;null;9;1
1101163;1810283;1485870;null;33;1
1101175;291400;6175;(voice: Japanese version);2;1
1101175;291400;30059;(voice: Japanese version);2;1
1101609;205879;623;(2010);0;1
1101663;2040824;10381;null;23;1
1101953;1813218;1205;(uncredited);0;1
1101953;1813913;25581;(uncredited);0;1
1101953;1819803;1486906;(uncredited);0;1
1101953;1988027;0;null;31;1
1101953;2465388;1486907;(uncredited);0;1
1101953;531602;0;(as Lluis Nonell);17;1
1102008;2050763;25235;null;12;1
1102024;2457961;120;null;1;1
1102511;2008119;0;null;88;1
1102751;1983697;2432;null;5;1
1102968;1811840;0;null;48;1
1102975;1845203;88835;null;17;1
1102975;1883501;0;null;0;1
1102975;2049427;450097;null;20;1
1102975;2418880;0;null;4;1
1102976;1619211;6974;null;1;1
1102976;1632469;83903;null;1;1
1102976;1720081;5936;null;1;1
1102976;1731247;2013;null;0;1
1102976;1749683;1487855;null;2;1
1102976;1761343;0;null;0;1
1102976;1819831;0;null;0;1
1102976;1903670;1487863;null;15;1
1102976;1990834;2017;null;2;1
1102976;2039591;2013;null;2;1
1102976;2089568;5650;null;17;1
1102976;2091711;1487861;null;1;1
1102976;2249893;0;null;0;1
1102976;2285096;1487865;null;3;1
1102976;2406875;0;null;0;1
1102988;1845203;1736;null;23;1
1103005;1883501;104684;null;27;1
